student_id,gender,school_type,parent_edu,commute_min,prior_gpa,attendance_pct,quiz_avg,assign_avg,midterm,study_hours_wk,on_time_submit_pct,lms_logins_wk,forum_posts,final_score,grade_band,passed
STU_05031,F,Charter,Bachelor,5,3.57,100.0,55.4,53.5,84.5,5.4,24.5,7,0,90.2,A,1
STU_05032,F,Public,Bachelor,24,1.0,72.6,20.0,65.9,41.5,1.0,36.9,2,1,38.9,F,0
STU_05033,F,Charter,PhD,15,1.23,97.5,50.9,67.4,43.3,13.2,20.0,2,2,62.4,C,1
STU_05034,M,Private,Master,49,3.96,89.3,58.0,41.3,76.3,15.0,100.0,14,1,100.0,A,1
STU_05035,M,Private,Bachelor,5,1.99,79.7,96.8,75.0,53.2,1.0,100.0,0,2,70.3,B,1
STU_05036,F,Public,High School,6,2.73,50.1,25.6,92.5,82.5,31.5,49.9,6,0,97.9,A,1
STU_05037,F,Public,Bachelor,20,1.42,56.7,43.6,39.1,86.3,1.0,28.3,11,1,56.8,D,0
STU_05038,F,Charter,Bachelor,5,2.16,52.7,84.8,76.0,45.8,9.7,41.5,4,0,61.1,C,1
STU_05039,F,Public,Master,35,3.27,83.4,75.4,73.5,100.0,5.1,71.2,5,1,100.0,A,1
STU_05040,F,Public,PhD,51,1.06,30.0,66.9,56.7,42.7,16.1,84.8,2,0,59.8,D,0
STU_05041,F,Public,Bachelor,36,1.56,100.0,34.7,61.2,20.0,7.6,38.5,8,1,60.7,C,1
STU_05042,M,Public,Bachelor,17,1.21,75.1,23.1,49.1,61.4,2.5,70.3,6,0,49.9,F,0
STU_05043,F,Private,High School,63,1.25,46.3,65.1,87.3,34.1,12.2,58.6,14,0,55.6,D,0
STU_05044,F,Private,High School,5,1.64,66.8,66.3,79.8,57.3,2.6,94.7,1,0,74.8,B,1
STU_05045,F,Public,High School,9,1.12,95.5,65.9,83.8,20.0,1.0,77.7,12,1,65.9,C,1
STU_05046,F,Public,High School,20,2.31,73.4,60.6,65.0,57.8,1.0,85.5,1,2,64.1,C,1
STU_05047,F,Public,Bachelor,5,1.06,57.3,85.2,49.9,79.5,1.0,50.3,0,0,57.8,D,0
STU_05048,M,Public,High School,5,1.0,75.3,53.6,59.2,26.8,1.0,57.5,20,1,72.5,B,1
STU_05049,F,Public,Bachelor,15,1.09,67.2,66.1,72.1,51.0,24.7,65.8,17,0,74.5,B,1
STU_05050,M,Charter,Bachelor,86,1.0,74.0,59.0,56.0,54.6,1.0,77.7,8,0,63.6,C,1
STU_05051,F,Private,Bachelor,71,2.31,66.4,22.9,64.8,53.1,10.0,63.5,2,1,73.8,B,1
STU_05052,M,Public,Bachelor,18,1.86,73.9,68.3,61.0,69.8,16.6,71.7,5,3,85.4,A,1
STU_05053,M,Charter,High School,5,1.4,75.5,67.7,67.8,59.1,12.8,67.6,9,1,69.3,C,1
STU_05054,M,Public,PhD,5,1.02,79.9,69.6,53.5,29.3,1.0,61.0,9,0,54.7,D,0
STU_05055,F,Private,High School,14,1.69,88.6,43.0,49.5,26.9,5.3,41.7,2,1,64.2,C,1
STU_05056,M,Public,PhD,7,3.35,57.8,93.2,63.4,54.2,3.5,100.0,3,3,96.8,A,1
STU_05057,M,Private,High School,5,2.78,57.8,42.5,59.1,43.6,2.1,70.3,26,1,87.9,A,1
STU_05058,F,Public,Bachelor,33,1.39,54.7,60.6,30.6,55.4,1.0,68.1,1,1,48.8,F,0
STU_05059,M,Public,High School,26,1.35,100.0,41.8,39.3,69.2,1.0,30.9,24,1,62.1,C,1
STU_05060,F,Public,High School,10,2.77,55.5,42.5,99.8,69.8,1.6,49.4,23,0,81.3,A,1
STU_05061,F,Public,Bachelor,45,3.17,89.8,51.4,80.9,71.5,5.6,75.0,16,1,91.9,A,1
STU_05062,F,Public,Bachelor,44,3.74,65.4,99.2,87.1,100.0,12.9,78.3,14,3,100.0,A,1
STU_05063,M,Public,High School,20,2.03,71.3,81.5,54.4,20.0,1.4,34.0,5,0,69.7,C,1
STU_05064,F,Public,Bachelor,5,1.84,72.6,46.2,25.0,51.7,2.0,45.5,10,1,56.9,D,0
STU_05065,M,Private,High School,75,1.85,32.8,54.9,69.4,75.3,18.9,82.5,18,0,74.8,B,1
STU_05066,M,Public,High School,33,1.46,95.6,28.0,63.3,49.2,13.6,60.2,2,0,73.2,B,1
STU_05067,M,Private,PhD,8,1.57,83.9,76.8,66.2,52.8,1.0,84.3,3,1,81.8,A,1
STU_05068,F,Public,Master,28,3.23,83.3,92.5,75.7,57.0,3.2,60.0,10,0,100.0,A,1
STU_05069,M,Charter,Bachelor,15,2.33,89.8,35.0,39.3,78.7,31.1,44.4,0,0,84.4,A,1
STU_05070,F,Charter,High School,30,2.09,52.2,24.1,92.2,48.2,4.1,36.9,4,0,69.6,C,1
STU_05071,F,Public,High School,19,1.8,51.7,93.7,84.1,74.3,1.0,26.6,12,0,71.2,B,1
STU_05072,F,Private,PhD,19,3.59,79.4,91.4,100.0,100.0,9.2,69.3,26,0,100.0,A,1
STU_05073,M,Public,High School,39,1.0,77.3,54.2,25.0,37.9,12.8,54.2,0,0,49.6,F,0
STU_05074,F,Charter,Master,28,1.96,43.7,47.3,69.1,43.2,26.3,51.0,3,3,83.6,A,1
STU_05075,F,Public,High School,5,2.39,98.4,52.7,83.2,43.6,14.1,80.2,4,2,94.7,A,1
STU_05076,F,Public,PhD,5,3.07,96.3,71.0,80.8,81.3,5.5,59.9,2,6,91.8,A,1
STU_05077,M,Public,High School,10,1.15,55.4,76.6,52.8,59.0,40.0,42.0,9,2,79.1,B,1
STU_05078,F,Public,High School,16,1.86,84.6,44.7,69.8,60.9,1.0,43.8,0,0,65.4,C,1
STU_05079,M,Public,Bachelor,9,1.5,67.1,76.7,69.5,43.8,2.5,71.8,2,0,63.3,C,1
STU_05080,M,Private,PhD,31,2.38,65.9,48.5,75.2,73.9,4.9,63.1,7,2,86.1,A,1
STU_05081,M,Public,PhD,6,2.04,72.6,31.0,41.8,80.8,6.8,69.8,7,1,61.6,C,1
STU_05082,F,Public,Bachelor,36,2.82,51.8,68.0,95.3,20.0,2.4,100.0,4,2,86.1,A,1
STU_05083,M,Public,Master,44,2.2,82.2,76.6,88.8,94.0,10.5,100.0,3,1,94.7,A,1
STU_05084,M,Public,Bachelor,5,2.3,87.4,81.2,75.0,35.2,11.6,20.0,9,0,82.2,A,1
STU_05085,F,Public,Master,31,2.5,85.2,42.8,77.8,72.1,7.2,85.3,6,1,71.2,B,1
STU_05086,F,Private,Master,97,2.28,100.0,92.8,41.2,76.9,1.0,39.1,14,3,80.5,A,1
STU_05087,M,Public,Bachelor,6,3.85,64.2,58.1,75.0,80.7,21.2,78.3,8,2,100.0,A,1
STU_05088,F,Public,Bachelor,72,3.16,87.8,79.1,47.3,66.8,33.6,44.9,7,1,94.3,A,1
STU_05089,M,Public,Bachelor,27,2.2,100.0,37.9,100.0,43.2,4.3,33.3,15,0,81.4,A,1
STU_05090,M,Public,Bachelor,26,2.12,100.0,67.7,69.0,66.1,2.1,40.2,18,0,62.0,C,1
STU_05091,M,Private,Master,5,1.0,91.8,46.4,66.4,58.9,32.4,38.1,3,1,79.9,B,1
STU_05092,F,Public,High School,41,2.56,85.8,61.0,64.1,66.6,2.0,24.3,15,0,81.5,A,1
STU_05093,M,Public,High School,19,2.0,75.0,77.2,25.0,21.5,6.3,48.1,6,1,54.8,D,0
STU_05094,M,Public,Bachelor,38,1.71,76.0,71.3,40.5,66.9,11.9,45.7,3,3,63.5,C,1
STU_05095,M,Public,High School,49,1.0,70.7,63.3,29.5,42.6,1.0,71.5,10,1,56.1,D,0
STU_05096,F,Public,Bachelor,22,1.17,84.0,20.0,56.9,45.7,16.0,35.3,4,0,62.9,C,1
STU_05097,M,Public,PhD,9,2.49,92.3,63.9,55.0,64.7,13.3,64.8,10,2,96.0,A,1
STU_05098,M,Private,Bachelor,5,1.0,46.0,77.2,73.4,43.8,12.0,20.0,0,0,62.2,C,1
STU_05099,M,Public,Master,5,3.01,61.2,59.8,57.9,38.1,4.4,76.8,6,3,87.0,A,1
STU_05100,M,Public,High School,60,2.78,59.2,99.5,71.5,56.2,4.6,81.6,5,1,93.2,A,1
STU_05101,F,Public,PhD,5,2.51,67.0,84.3,51.9,65.8,40.0,67.5,10,0,100.0,A,1
STU_05102,F,Public,Bachelor,14,3.19,76.5,63.4,92.3,54.6,7.4,54.6,11,0,83.2,A,1
STU_05103,M,Public,High School,12,2.82,80.7,62.2,80.5,85.8,1.3,88.0,17,0,88.2,A,1
STU_05104,M,Charter,Bachelor,60,1.32,79.2,20.0,37.7,76.3,1.7,72.3,6,2,59.1,D,0
STU_05105,M,Charter,PhD,19,1.0,83.4,50.5,51.1,77.7,1.3,76.1,5,0,69.6,C,1
STU_05106,M,Public,High School,120,1.0,72.6,30.3,38.2,73.4,21.4,63.7,5,0,73.6,B,1
STU_05107,M,Public,Bachelor,40,2.65,73.2,35.1,91.9,33.8,4.4,21.1,9,2,78.8,B,1
STU_05108,F,Public,PhD,57,2.08,58.3,91.2,48.8,58.8,17.7,80.6,9,0,78.3,B,1
STU_05109,F,Public,High School,5,1.82,62.7,42.2,73.4,72.5,1.0,50.7,18,0,59.1,D,0
STU_05110,F,Private,Bachelor,8,2.83,67.4,100.0,73.1,70.5,9.6,72.2,2,0,100.0,A,1
STU_05111,F,Private,Bachelor,5,1.83,86.3,22.4,48.3,87.7,4.3,54.6,6,0,59.6,D,0
STU_05112,F,Charter,High School,18,1.32,80.1,20.0,83.1,20.0,1.2,29.1,0,0,36.2,F,0
STU_05113,F,Public,Bachelor,38,1.85,76.6,67.1,55.4,68.5,16.0,43.5,0,0,71.2,B,1
STU_05114,M,Public,High School,5,1.16,79.2,65.2,29.1,23.9,7.0,92.7,0,2,64.0,C,1
STU_05115,F,Private,Master,5,2.93,73.4,100.0,69.9,73.1,37.4,55.2,14,4,100.0,A,1
STU_05116,M,Private,High School,28,2.18,63.5,48.6,50.9,20.0,4.4,100.0,5,0,83.4,A,1
STU_05117,F,Charter,High School,7,2.83,45.7,64.7,100.0,77.4,2.5,83.8,6,0,87.4,A,1
STU_05118,F,Public,Bachelor,19,2.17,65.7,87.6,76.8,100.0,2.3,96.1,21,2,100.0,A,1
STU_05119,M,Public,High School,5,2.38,46.6,57.2,85.7,70.0,13.4,48.6,8,0,86.7,A,1
STU_05120,M,Public,High School,34,1.11,73.6,58.1,26.9,57.5,8.6,58.6,11,1,53.9,D,0
STU_05121,F,Public,Master,23,1.61,53.1,21.3,86.1,44.4,9.3,71.5,4,0,54.8,D,0
STU_05122,M,Public,PhD,31,1.0,65.4,73.1,47.1,65.2,10.7,20.0,10,0,56.9,D,0
STU_05123,F,Private,Master,9,2.9,72.3,100.0,52.8,78.6,2.5,54.8,9,2,79.6,B,1
STU_05124,F,Public,Bachelor,9,1.0,30.0,34.4,62.8,42.9,1.0,88.4,2,2,50.3,D,0
STU_05125,F,Public,Master,48,2.35,39.5,100.0,57.5,55.7,9.8,54.7,3,0,88.3,A,1
STU_05126,F,Private,PhD,38,2.87,87.7,92.1,59.1,83.1,8.0,76.3,6,3,97.9,A,1
STU_05127,M,Public,Bachelor,26,3.35,79.6,93.8,94.6,67.0,11.0,56.9,5,0,100.0,A,1
STU_05128,M,Charter,High School,29,1.07,94.2,55.4,25.0,74.4,1.0,72.6,3,2,48.1,F,0
STU_05129,F,Public,High School,5,2.36,83.5,66.5,52.8,53.8,10.9,67.2,0,3,79.0,B,1
STU_05130,F,Public,Bachelor,58,2.34,64.8,74.0,71.0,59.2,4.4,53.1,8,1,84.8,A,1
STU_05131,F,Charter,PhD,44,1.85,35.6,64.2,69.2,66.5,17.4,56.8,0,2,78.4,B,1
STU_05132,M,Charter,Bachelor,26,1.94,87.0,20.0,32.9,66.9,8.9,86.8,9,0,68.5,C,1
STU_05133,M,Public,Bachelor,75,3.31,100.0,78.5,84.7,72.0,40.0,93.5,11,1,100.0,A,1
STU_05134,F,Private,High School,5,3.74,43.9,100.0,86.1,74.3,14.5,86.7,6,1,100.0,A,1
STU_05135,M,Public,High School,34,2.35,76.9,76.6,46.0,88.2,1.0,72.6,13,0,87.4,A,1
STU_05136,F,Public,Bachelor,98,2.08,69.4,31.4,25.0,27.6,1.7,100.0,12,2,58.3,D,0
STU_05137,M,Public,PhD,11,2.88,37.2,61.2,47.3,92.3,4.6,91.1,5,1,93.1,A,1
STU_05138,F,Public,High School,5,1.0,46.1,76.1,68.4,20.0,1.0,52.9,15,0,44.7,F,0
STU_05139,F,Private,Master,39,2.93,83.4,78.6,66.8,77.3,31.4,82.6,19,3,100.0,A,1
STU_05140,F,Private,High School,5,2.62,100.0,91.9,51.4,57.4,12.2,36.2,9,0,90.5,A,1
STU_05141,M,Charter,Bachelor,61,1.0,70.8,60.8,67.5,32.2,15.6,47.9,13,1,48.0,F,0
STU_05142,F,Private,Bachelor,5,2.43,75.8,88.9,54.4,100.0,10.4,82.1,5,0,100.0,A,1
STU_05143,F,Public,Master,31,1.44,68.9,67.5,73.4,31.1,20.2,92.5,0,0,79.2,B,1
STU_05144,M,Private,High School,14,1.62,82.8,61.8,58.1,31.3,9.2,57.8,13,0,67.6,C,1
STU_05145,F,Charter,High School,6,1.0,60.4,64.8,25.0,30.2,1.0,100.0,9,2,58.7,D,0
STU_05146,F,Private,High School,68,2.0,77.2,20.0,73.5,89.9,1.0,20.0,13,0,60.9,C,1
STU_05147,F,Private,PhD,41,3.3,100.0,58.7,75.5,76.0,9.4,23.3,10,0,94.8,A,1
STU_05148,F,Charter,High School,12,1.88,53.0,76.4,68.7,55.9,10.5,24.8,7,0,74.4,B,1
STU_05149,M,Public,High School,10,1.01,71.5,20.0,44.7,29.0,18.1,81.6,5,0,49.8,F,0
STU_05150,M,Private,Bachelor,39,2.48,70.7,87.4,49.5,27.9,27.0,100.0,0,0,83.6,A,1
STU_05151,M,Charter,Bachelor,54,1.74,65.1,59.9,75.8,41.4,18.4,67.3,9,0,77.6,B,1
STU_05152,F,Charter,Master,37,1.6,63.3,36.1,65.2,46.7,1.0,62.8,9,2,54.8,D,0
STU_05153,F,Public,PhD,30,3.32,76.4,75.5,68.1,65.3,19.4,100.0,7,5,100.0,A,1
STU_05154,F,Public,Bachelor,7,1.92,69.8,38.6,63.1,56.9,3.4,70.0,0,1,89.1,A,1
STU_05155,M,Private,PhD,57,1.94,62.7,75.0,47.6,63.5,21.7,56.4,8,0,78.1,B,1
STU_05156,M,Public,Bachelor,41,1.49,80.6,82.3,61.6,31.3,17.9,71.5,5,2,90.7,A,1
STU_05157,F,Private,High School,21,2.8,69.8,66.8,85.7,69.7,13.5,80.9,6,1,100.0,A,1
STU_05158,M,Public,PhD,21,2.45,64.2,97.9,100.0,47.8,29.5,70.5,12,2,100.0,A,1
STU_05159,M,Public,Bachelor,25,1.59,57.1,72.4,58.5,47.5,6.7,70.8,4,3,59.7,D,0
STU_05160,F,Public,Bachelor,52,1.84,85.5,71.9,76.4,84.9,1.3,74.2,5,0,71.1,B,1
STU_05161,M,Public,Bachelor,40,1.0,42.4,62.2,64.1,20.0,8.2,67.2,0,1,47.1,F,0
STU_05162,M,Public,Bachelor,58,1.39,74.5,45.4,62.5,76.0,1.0,84.6,9,2,73.1,B,1
STU_05163,M,Public,High School,21,1.06,77.3,52.7,45.6,68.1,12.9,73.3,5,0,58.2,D,0
STU_05164,M,Public,Bachelor,29,1.19,30.0,55.8,39.3,20.0,21.4,60.9,0,1,61.3,C,1
STU_05165,F,Public,Master,57,1.89,58.0,60.5,51.5,39.9,11.3,40.0,8,1,69.0,C,1
STU_05166,M,Public,Bachelor,7,2.33,91.5,54.8,61.5,50.1,7.6,72.2,0,0,75.6,B,1
STU_05167,M,Public,High School,17,1.05,100.0,43.8,44.2,22.5,32.1,92.1,1,1,71.1,B,1
STU_05168,M,Public,PhD,29,3.26,64.3,38.6,49.7,78.3,21.0,67.9,11,0,93.0,A,1
STU_05169,F,Private,High School,74,1.19,53.6,27.9,64.6,34.7,3.5,47.5,0,4,48.5,F,0
STU_05170,M,Public,High School,5,1.23,56.9,43.5,36.5,20.0,5.8,99.8,1,0,57.4,D,0
STU_05171,F,Public,High School,7,2.1,84.0,34.4,78.8,55.2,14.0,75.2,8,0,74.8,B,1
STU_05172,M,Private,High School,8,1.2,71.4,59.6,45.9,42.5,3.1,20.9,1,3,55.2,D,0
STU_05173,M,Public,Bachelor,11,3.57,82.8,100.0,52.3,66.3,9.4,42.5,35,1,100.0,A,1
STU_05174,M,Charter,Bachelor,9,3.22,92.3,62.5,51.9,40.7,26.4,20.6,14,1,85.9,A,1
STU_05175,F,Private,Master,26,2.22,100.0,85.8,64.1,70.6,4.5,57.4,11,0,96.9,A,1
STU_05176,F,Public,PhD,65,1.39,35.9,80.6,55.1,32.8,40.0,30.9,15,2,80.7,A,1
STU_05177,M,Public,Master,30,3.3,89.9,45.4,51.5,71.8,7.4,61.0,10,3,84.3,A,1
STU_05178,F,Public,Bachelor,8,2.57,96.1,65.7,55.4,82.5,16.9,100.0,13,2,79.0,B,1
STU_05179,F,Public,Bachelor,59,1.81,83.1,30.1,70.3,43.4,6.5,46.6,5,0,63.1,C,1
STU_05180,M,Public,Master,29,2.08,66.7,20.0,67.0,88.4,1.0,61.7,6,0,64.2,C,1
STU_05181,F,Public,Bachelor,7,3.48,100.0,83.6,66.6,54.7,22.2,80.4,5,2,100.0,A,1
STU_05182,M,Private,Master,13,2.17,65.8,35.9,86.3,100.0,20.4,82.1,5,0,96.2,A,1
STU_05183,F,Public,Bachelor,46,1.0,73.1,20.0,25.0,29.4,11.9,70.9,5,0,45.6,F,0
STU_05184,F,Public,High School,40,3.0,56.1,73.1,50.7,58.5,32.0,46.4,14,3,100.0,A,1
STU_05185,F,Private,Bachelor,25,1.78,69.0,49.1,42.4,67.3,1.0,86.9,19,1,65.8,C,1
STU_05186,F,Public,Bachelor,5,3.64,100.0,69.3,96.3,67.3,7.9,84.8,12,1,100.0,A,1
STU_05187,M,Public,Bachelor,48,1.44,90.1,61.6,68.8,62.4,40.0,32.4,13,1,100.0,A,1
STU_05188,F,Public,High School,11,2.88,86.6,93.3,100.0,59.9,9.6,68.8,11,1,89.6,A,1
STU_05189,M,Public,Bachelor,44,1.47,100.0,53.9,65.7,53.9,1.0,26.1,17,1,55.7,D,0
STU_05190,M,Charter,PhD,31,1.86,88.1,69.7,58.8,52.0,3.5,43.8,11,0,61.2,C,1
STU_05191,F,Public,PhD,9,1.52,63.0,52.6,95.1,68.7,31.3,44.0,4,0,91.0,A,1
STU_05192,F,Public,High School,7,1.65,77.3,47.3,40.4,26.9,12.8,33.1,11,0,58.6,D,0
STU_05193,F,Public,High School,5,1.05,72.5,61.5,38.3,41.7,1.0,54.2,13,0,52.2,D,0
STU_05194,M,Public,Bachelor,8,3.46,67.1,56.1,49.3,75.2,6.4,86.5,7,0,76.8,B,1
STU_05195,F,Public,Bachelor,5,3.03,78.0,64.7,83.2,85.3,3.0,88.6,7,3,87.0,A,1
STU_05196,F,Private,High School,28,2.32,77.1,26.0,65.7,31.4,23.3,86.6,5,2,80.9,A,1
STU_05197,M,Charter,High School,27,1.96,90.7,24.6,58.0,74.4,3.9,94.3,15,0,72.6,B,1
STU_05198,M,Public,Master,26,2.82,99.4,73.7,69.8,70.3,40.0,20.0,6,3,100.0,A,1
STU_05199,M,Public,Master,30,1.34,47.7,74.1,55.4,26.3,40.0,100.0,15,0,96.1,A,1
STU_05200,M,Private,Bachelor,50,1.69,79.7,53.6,29.4,64.7,10.6,31.5,2,1,70.1,B,1
STU_05201,F,Public,Bachelor,73,1.0,73.7,52.5,77.7,35.9,9.6,20.0,4,1,59.4,D,0
STU_05202,F,Public,Bachelor,7,3.54,100.0,100.0,63.2,100.0,11.3,88.6,13,1,100.0,A,1
STU_05203,F,Public,High School,26,1.88,61.9,65.0,67.8,51.4,4.6,76.6,5,0,59.8,D,0
STU_05204,F,Public,Bachelor,5,1.0,63.7,63.2,38.9,72.7,1.3,83.0,0,0,46.1,F,0
STU_05205,M,Public,High School,5,2.31,79.1,57.7,55.2,91.3,30.7,93.6,0,0,87.8,A,1
STU_05206,F,Private,Bachelor,31,3.27,83.6,68.2,66.1,55.2,8.4,32.2,9,1,95.2,A,1
STU_05207,M,Private,High School,19,2.74,88.8,30.8,68.8,70.8,40.0,81.2,12,2,93.8,A,1
STU_05208,F,Public,Bachelor,42,2.92,96.4,100.0,86.1,100.0,19.6,86.6,10,2,99.5,A,1
STU_05209,M,Public,Bachelor,16,1.57,67.4,70.6,47.6,90.2,1.0,76.8,3,2,73.0,B,1
STU_05210,F,Charter,High School,5,3.11,61.3,37.8,63.1,53.9,6.9,93.7,9,1,81.8,A,1
STU_05211,M,Public,High School,61,1.44,53.8,53.5,46.9,73.8,1.0,46.2,3,0,63.8,C,1
STU_05212,M,Charter,High School,5,3.17,100.0,100.0,58.3,73.5,4.0,66.0,7,0,84.3,A,1
STU_05213,F,Public,Bachelor,6,2.94,59.0,61.6,75.9,49.2,11.0,81.2,5,1,94.8,A,1
STU_05214,M,Public,High School,9,2.67,93.7,94.3,90.5,46.3,4.4,62.5,4,3,90.4,A,1
STU_05215,F,Public,High School,120,1.45,33.2,100.0,63.4,71.9,31.9,65.0,9,1,86.9,A,1
STU_05216,M,Charter,Bachelor,16,3.48,90.2,73.2,70.7,100.0,8.4,92.9,21,0,97.9,A,1
STU_05217,F,Public,Master,20,2.13,71.6,40.3,93.4,88.0,1.0,92.1,3,0,69.4,C,1
STU_05218,M,Public,High School,44,3.12,91.8,42.8,58.3,71.7,3.4,51.2,4,3,85.0,A,1
STU_05219,M,Public,Bachelor,30,2.42,70.5,84.8,66.7,59.2,5.3,73.7,13,2,79.3,B,1
STU_05220,M,Charter,PhD,55,1.0,67.0,50.6,79.0,53.4,4.5,65.8,3,0,73.3,B,1
STU_05221,M,Charter,PhD,19,2.2,77.5,42.7,39.6,32.5,1.0,64.0,2,0,60.6,C,1
STU_05222,M,Charter,High School,107,3.18,57.5,74.3,67.7,70.0,7.1,81.4,17,2,92.9,A,1
STU_05223,M,Charter,Master,47,1.27,72.7,55.2,61.7,80.8,12.5,88.7,4,0,55.3,D,0
STU_05224,M,Public,Bachelor,15,1.26,71.2,87.7,59.3,50.7,1.0,34.9,4,1,55.0,D,0
STU_05225,M,Public,PhD,14,2.16,100.0,94.0,55.0,78.5,1.0,37.6,13,1,87.2,A,1
STU_05226,F,Public,Bachelor,79,1.08,85.4,33.8,82.4,58.1,1.0,57.7,0,0,68.0,C,1
STU_05227,F,Public,Master,34,2.67,90.1,76.2,58.4,36.2,1.8,54.6,10,2,84.4,A,1
STU_05228,M,Private,Master,29,2.67,80.0,55.7,53.7,77.9,6.3,98.3,10,4,89.2,A,1
STU_05229,F,Charter,Bachelor,42,3.38,93.5,56.7,70.2,84.3,17.9,83.3,3,0,100.0,A,1
STU_05230,F,Public,Master,24,1.61,42.8,67.9,37.6,57.9,40.0,73.4,3,0,66.2,C,1
STU_05231,M,Private,High School,5,1.0,85.4,42.6,25.0,49.2,1.0,54.3,0,1,55.2,D,0
STU_05232,F,Charter,High School,11,2.03,58.6,68.6,75.1,64.4,8.9,20.1,2,0,70.6,B,1
STU_05233,M,Public,Bachelor,24,3.05,54.4,49.0,71.0,53.9,4.7,77.2,3,3,96.3,A,1
STU_05234,F,Public,PhD,5,2.1,71.3,90.0,53.1,43.8,5.8,81.2,4,0,72.0,B,1
STU_05235,M,Public,Bachelor,17,2.26,84.3,58.7,81.8,36.5,40.0,48.9,12,1,85.3,A,1
STU_05236,F,Public,Bachelor,42,1.95,100.0,26.6,63.1,46.0,40.0,44.5,22,4,84.5,A,1
STU_05237,F,Public,Bachelor,5,3.24,41.5,88.4,66.9,55.3,13.4,27.4,5,1,92.4,A,1
STU_05238,M,Public,High School,5,2.08,62.7,90.6,46.6,43.2,1.0,76.3,24,2,76.1,B,1
STU_05239,M,Public,High School,54,1.84,74.7,59.9,52.9,56.1,6.3,80.3,5,0,60.9,C,1
STU_05240,F,Charter,Bachelor,28,2.09,63.1,72.6,57.1,38.6,20.5,71.0,1,0,84.4,A,1
STU_05241,M,Public,PhD,5,3.73,100.0,65.4,93.1,100.0,13.9,67.4,5,3,100.0,A,1
STU_05242,F,Public,High School,49,1.24,79.4,20.0,42.6,26.2,11.4,55.7,21,0,61.5,C,1
STU_05243,F,Charter,Bachelor,32,1.5,67.5,63.9,60.1,50.8,14.7,30.6,0,1,69.1,C,1
STU_05244,F,Public,High School,12,2.76,53.6,67.9,64.8,82.5,8.1,83.1,18,1,82.5,A,1
STU_05245,F,Public,High School,14,3.05,66.3,86.1,59.2,74.4,15.0,82.0,6,0,99.9,A,1
STU_05246,F,Private,High School,5,2.93,89.9,54.9,74.0,60.3,2.9,66.8,6,1,90.8,A,1
STU_05247,F,Public,Bachelor,54,2.77,65.4,61.4,73.6,70.4,6.6,64.5,8,2,73.0,B,1
STU_05248,M,Private,High School,21,3.33,90.8,71.5,61.7,94.2,11.1,57.8,8,2,100.0,A,1
STU_05249,M,Public,High School,24,1.53,80.9,63.2,47.7,52.7,12.7,46.8,8,0,71.8,B,1
STU_05250,M,Public,Master,64,1.0,75.5,28.2,37.2,46.4,3.0,54.1,1,1,61.3,C,1
STU_05251,F,Public,PhD,5,2.87,86.9,79.6,87.4,100.0,39.2,100.0,17,2,100.0,A,1
STU_05252,F,Public,High School,5,2.68,89.6,58.4,91.9,100.0,4.6,62.1,31,1,100.0,A,1
STU_05253,M,Private,Bachelor,5,1.24,68.3,27.0,48.2,50.1,1.0,46.1,16,0,61.2,C,1
STU_05254,F,Private,High School,5,2.03,68.8,48.1,73.7,74.8,1.3,78.8,16,0,62.1,C,1
STU_05255,F,Charter,PhD,32,2.89,74.4,57.9,54.8,74.7,6.7,55.3,4,2,89.4,A,1
STU_05256,M,Private,Bachelor,30,2.58,50.0,74.8,61.2,70.9,9.3,91.0,10,2,94.0,A,1
STU_05257,F,Public,Master,7,2.99,99.4,71.4,83.2,77.4,6.0,95.0,1,2,97.3,A,1
STU_05258,M,Private,High School,5,1.59,43.6,83.0,48.2,66.5,21.5,85.7,22,0,67.9,C,1
STU_05259,F,Private,Bachelor,5,1.85,38.8,45.9,52.9,32.4,12.5,59.3,10,3,61.1,C,1
STU_05260,M,Private,Bachelor,91,3.68,100.0,85.1,58.2,67.3,7.2,70.4,23,0,100.0,A,1
STU_05261,F,Private,High School,35,3.36,96.7,61.5,64.8,58.1,19.9,94.7,9,4,98.7,A,1
STU_05262,F,Public,High School,26,2.54,72.8,53.7,75.1,57.2,10.4,100.0,5,1,80.6,A,1
STU_05263,M,Public,Bachelor,11,3.45,100.0,66.5,83.5,79.9,16.7,29.7,7,0,100.0,A,1
STU_05264,F,Private,Bachelor,17,3.05,68.5,57.9,59.2,78.3,35.9,70.6,7,0,100.0,A,1
STU_05265,F,Public,High School,5,3.52,98.6,85.0,54.7,58.6,6.4,80.9,16,2,100.0,A,1
STU_05266,M,Public,Bachelor,120,1.43,65.3,67.8,66.5,37.4,27.1,56.8,14,2,86.6,A,1
STU_05267,M,Private,High School,42,2.03,83.0,40.6,29.5,46.9,13.2,49.6,0,0,59.9,D,0
STU_05268,F,Public,High School,29,3.5,79.9,46.5,89.8,42.6,5.8,76.8,9,1,97.8,A,1
STU_05269,M,Public,Bachelor,26,3.75,51.7,92.9,100.0,58.8,32.5,97.8,6,0,100.0,A,1
STU_05270,M,Public,High School,21,1.84,60.5,69.5,78.4,54.3,5.0,60.1,11,0,81.4,A,1
STU_05271,M,Private,Bachelor,8,2.22,67.0,93.7,71.8,54.5,1.9,54.9,13,0,75.5,B,1
STU_05272,M,Public,High School,7,1.26,74.8,42.6,58.9,36.1,1.0,51.5,0,0,48.3,F,0
